system_id,timezone,station_id,name,short_name,lat,lon,capacity
Bixi_MTL,America/Montreal,499,Bixi_MTL,6744,45.4567028285,-73.5976426864,15
Bixi_MTL,America/Montreal,498,Bixi_MTL,6743,45.494514,-73.583368,15
Bixi_MTL,America/Montreal,497,Bixi_MTL,6742,45.4633972916,-73.5964357853,17
Bixi_MTL,America/Montreal,496,Bixi_MTL,6741,45.486318644,-73.5702332854,23
Bixi_MTL,America/Montreal,495,Bixi_MTL,6739,45.5803145464,-73.5353136063,19
Bixi_MTL,America/Montreal,493,Bixi_MTL,6738,45.5023503614,-73.566582799,27
Bixi_MTL,America/Montreal,492,Bixi_MTL,6735,45.561059283,-73.6039674282,15
Bixi_MTL,America/Montreal,491,Bixi_MTL,6737,45.552123,-73.630103,19
Bixi_MTL,America/Montreal,490,Bixi_MTL,6736,45.556751033,-73.6671616137,16
Bixi_MTL,America/Montreal,489,Bixi_MTL,6734,45.5421817351,-73.6226865649,15
Bixi_MTL,America/Montreal,487,Bixi_MTL,6731,45.5636787303,-73.5716045373,19
Bixi_MTL,America/Montreal,486,Bixi_MTL,6732,45.477923,-73.559038,27
Bixi_MTL,America/Montreal,485,Bixi_MTL,6733,45.54716975,-73.6180409789,23
Bixi_MTL,America/Montreal,484,Bixi_MTL,6730,45.570081,-73.573047,31
Bixi_MTL,America/Montreal,483,Bixi_MTL,6729,45.5164265458,-73.5581123829,15
Bixi_MTL,America/Montreal,482,Bixi_MTL,6728,45.5268702819,-73.6267232895,19
Bixi_MTL,America/Montreal,481,Bixi_MTL,6727,45.4849801648,-73.560333252,31
Bixi_MTL,America/Montreal,480,Bixi_MTL,6726,45.5607619284,-73.6505614221,27
Bixi_MTL,America/Montreal,479,Bixi_MTL,6725,45.4510309193,-73.5939010978,15
Bixi_MTL,America/Montreal,478,Bixi_MTL,6724,45.4716370615,-73.5825848579,34
Bixi_MTL,America/Montreal,477,Bixi_MTL,6723,45.5648558906,-73.5774926841,15
Bixi_MTL,America/Montreal,476,Bixi_MTL,6722,45.5750535875,-73.5389322415,23
Bixi_MTL,America/Montreal,475,Bixi_MTL,6721,45.5769632283,-73.5468363762,19
Bixi_MTL,America/Montreal,474,Bixi_MTL,6720,45.5594818,-73.535496,19
Bixi_MTL,America/Montreal,473,Bixi_MTL,6719,45.4607293635,-73.6340725422,15
Bixi_MTL,America/Montreal,472,Bixi_MTL,6718,45.466569,-73.623295,19
